date,rainfall_mm,TMax,TMin,Evap,VP,Rad
1986-03-01,0.0,29.770967741935483,12.887096774193548,179.0,13.235483870967743,20.874193548387098
1986-04-01,59.5,21.436666666666667,8.603333333333333,97.4,10.783333333333333,13.95
1986-05-01,63.6,16.738709677419354,6.061290322580645,42.2,10.95483870967742,8.941935483870967
1986-06-01,24.599999999999998,12.43,1.9466666666666665,25.1,8.193333333333333,7.1033333333333335
1986-07-01,119.5,11.274193548387096,2.9741935483870967,29.4,8.77741935483871,6.890322580645161
1986-08-01,61.1,14.641935483870967,3.7,52.1,8.919354838709678,11.47741935483871
1986-09-01,75.0,16.426666666666666,5.863333333333333,66.0,10.139999999999999,13.463333333333333
1986-10-01,98.9,17.57741935483871,6.867741935483871,94.1,10.667741935483871,17.67096774193548
1986-11-01,13.9,23.746666666666666,9.436666666666667,160.0,11.716666666666667,25.16
1986-12-01,56.3,24.96451612903226,10.96774193548387,183.4,11.503225806451614,24.203225806451613
1987-01-01,17.0,27.690322580645162,11.506451612903225,239.6,12.406451612903227,26.77741935483871
1987-02-01,24.099999999999998,29.714285714285715,13.239285714285714,204.0,13.517857142857142,24.52857142857143
1987-03-01,20.3,24.24516129032258,9.816129032258065,148.7,11.316129032258065,20.032258064516128
1987-04-01,31.4,22.853333333333335,8.496666666666666,93.4,11.383333333333333,14.583333333333334
1987-05-01,27.5,16.306451612903224,6.006451612903226,45.2,10.583870967741936,8.36774193548387
1987-06-01,87.60000000000001,14.34,4.463333333333334,29.1,9.51,6.743333333333334
1987-07-01,58.2,12.16451612903226,1.7806451612903225,29.2,7.970967741935484,7.922580645161291
1987-08-01,30.7,14.548387096774194,4.841935483870968,46.1,9.464516129032257,10.7
1987-09-01,24.5,18.3,5.55,86.1,9.92,16.553333333333335
1987-10-01,29.900000000000002,20.548387096774192,6.806451612903226,128.3,10.506451612903225,21.40967741935484
1987-11-01,29.6,25.28666666666667,10.956666666666667,183.3,11.376666666666667,24.763333333333332
1987-12-01,29.5,27.87741935483871,11.890322580645162,236.6,12.238709677419354,26.635483870967743
1988-01-01,27.8,32.5258064516129,15.567741935483872,265.4,13.961290322580645,27.1
1988-02-01,9.6,29.50689655172414,12.241379310344827,215.5,12.03793103448276,25.520689655172415
1988-03-01,69.60000000000001,27.238709677419354,12.26774193548387,161.2,12.990322580645161,19.461290322580645
1988-04-01,57.1,23.476666666666667,10.129999999999999,96.4,12.67,15.05
1988-05-01,111.10000000000001,17.64516129032258,8.319354838709677,42.7,12.26774193548387,8.212903225806452
1988-06-01,72.2,13.826666666666666,4.416666666666667,27.6,9.566666666666666,7.21
